,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets
3032,20161102,15:50:02,indian,female,thin,54.0,yes,young,big,purple,formal,purple,short_sleeve,green,long,clothes,6,7,no,34.0,1.0,8.0,3.030694938,101.4917474,1.0
3033,20160128,5:15:27,foreigner,male,thin,46.0,no,toddler,small,blue,casual,blue,long sleeve,black,long,clothes,5,8,yes,36.0,5.0,20.0,3.087658597,101.4545253,2.0
3034,20151228,7:31:59,malay,male,fat,34.0,no,no_kids,big,red,casual,green,short_sleeve,grey,long,blankets,4,9,yes,55.0,0.0,20.0,3.027759846,101.4439171,2.0
3035,20150712,19:24:00,foreigner,male,thin,47.0,no,baby,small,grey,formal,blue,short_sleeve,red,short,blankets,5,7,yes,26.0,2.0,11.0,3.006442191,101.528416,3.0
3036,20150812,6:44:36,malay,male,moderate,38.0,yes,baby,small,pink,traditional,purple,long sleeve,black,short,blankets,4,10,no,17.0,5.0,9.0,3.009946141,101.4785314,2.0
3037,20160123,3:14:42,foreigner,male,fat,23.0,yes,toddler,small,black,traditional,purple,long sleeve,purple,short,blankets,6,7,yes,15.0,0.0,21.0,3.072304975,101.3837955,3.0
3038,20151227,11:24:03,chinese,male,moderate,60.0,yes,young,small,red,casual,black,long sleeve,red,long,blankets,4,7,yes,21.0,3.0,11.0,3.040872428,101.4512562,1.0
3039,20160214,11:56:55,foreigner,male,fat,40.0,no,young,small,yellow,casual,white,short_sleeve,blue,short,blankets,3,9,no,34.0,1.0,20.0,2.992140806,101.5259001,3.0
3040,20160701,11:33:53,indian,male,moderate,31.0,no,no_kids,big,orange,formal,orange,long sleeve,orange,short,blankets,5,8,no,53.0,2.0,19.0,3.029499007,101.4459665,3.0
3041,20160119,19:03:52,indian,female,fat,44.0,no,toddler,big,yellow,traditional,black,short_sleeve,blue_jeans,long,clothes,5,10,yes,32.0,3.0,18.0,3.060094714,101.4586502,3.0
3042,20151221,7:32:48,chinese,male,fat,32.0,yes,baby,big,blue,formal,black,long sleeve,orange,short,blankets,4,10,yes,56.0,5.0,17.0,3.026002832,101.4799705,2.0
3043,20160126,8:30:58,malay,male,thin,52.0,no,young,small,white,traditional,white,long sleeve,brown,long,blankets,4,8,yes,23.0,2.0,19.0,3.024775488,101.5142354,2.0
3044,20160131,1:26:55,indian,male,fat,19.0,yes,baby,big,brown,traditional,orange,long sleeve,green,short,blankets,3,7,no,35.0,4.0,8.0,3.069696465,101.514487,1.0
3045,20160125,11:54:48,chinese,female,fat,47.0,no,baby,big,purple,traditional,orange,long sleeve,blue,short,blankets,3,8,no,54.0,5.0,10.0,3.073323703,101.476571,3.0
3046,20151224,4:32:23,chinese,male,thin,28.0,yes,baby,small,red,formal,yellow,long sleeve,black,short,clothes,3,9,yes,60.0,3.0,14.0,3.076686351,101.4272889,3.0
3047,20160127,9:36:07,foreigner,male,fat,30.0,yes,young,small,grey,traditional,black,short_sleeve,black,short,blankets,6,9,yes,37.0,4.0,21.0,3.087358166,101.4512235,1.0
3048,20151012,0:12:36,chinese,female,thin,31.0,yes,no_kids,small,black,formal,grey,short_sleeve,grey,long,clothes,6,10,yes,54.0,1.0,14.0,3.043893374,101.4089663,2.0
3049,20150112,5:59:00,indian,female,fat,33.0,no,no_kids,big,red,formal,grey,short_sleeve,black,long,blankets,4,7,no,42.0,5.0,21.0,2.987871123,101.3956166,1.0
3050,20151220,5:20:46,malay,male,fat,30.0,yes,no_kids,small,white,casual,yellow,long sleeve,orange,short,blankets,6,10,yes,32.0,1.0,19.0,2.984152789,101.5172801,3.0
3051,20161002,12:28:10,malay,female,fat,26.0,yes,young,small,white,casual,grey,short_sleeve,red,short,blankets,6,7,no,49.0,4.0,18.0,3.069848864,101.4538616,3.0
3052,20160120,0:15:13,malay,female,moderate,45.0,no,young,big,pink,casual,blue,short_sleeve,green,short,clothes,5,8,no,46.0,2.0,19.0,3.052765362,101.4060629,2.0
3053,20160801,11:25:34,indian,male,fat,56.0,yes,toddler,small,red,casual,black,long sleeve,brown,short,blankets,5,10,no,44.0,1.0,19.0,3.079456149,101.4904768,1.0
3054,20160602,20:31:06,foreigner,female,moderate,51.0,no,toddler,big,grey,formal,pink,long sleeve,black,long,blankets,6,9,no,37.0,0.0,19.0,3.02377201,101.5326322,2.0
3055,20151231,15:04:17,indian,male,fat,57.0,no,baby,small,purple,formal,green,long sleeve,blue,short,blankets,5,9,yes,36.0,3.0,20.0,3.064304728,101.4541341,3.0
3056,20160701,16:13:08,indian,female,fat,24.0,no,baby,big,purple,formal,orange,long sleeve,blue,long,clothes,3,10,no,38.0,3.0,19.0,3.024988827,101.4152872,1.0
3057,20160126,18:58:52,chinese,female,fat,51.0,no,young,big,orange,formal,black,short_sleeve,blue,long,blankets,3,10,yes,44.0,5.0,19.0,3.003681428,101.4600853,3.0
3058,20150612,8:04:53,indian,female,fat,46.0,yes,baby,big,green,casual,yellow,short_sleeve,grey,long,blankets,4,10,no,13.0,4.0,20.0,3.025764296,101.3901744,2.0
3059,20160129,23:15:41,indian,female,fat,57.0,yes,baby,small,brown,formal,purple,long sleeve,pink,short,clothes,3,10,no,47.0,4.0,9.0,3.018995682,101.4031408,2.0
3060,20160219,20:24:04,malay,male,fat,57.0,no,young,small,purple,traditional,white,long sleeve,purple,long,blankets,4,7,yes,14.0,4.0,10.0,3.074651763,101.4648761,1.0
3061,20160229,18:29:05,chinese,male,thin,50.0,yes,no_kids,big,purple,casual,yellow,short_sleeve,green,long,blankets,5,9,yes,26.0,2.0,13.0,3.004740464,101.4081037,1.0
3062,20160131,0:52:45,foreigner,female,thin,24.0,no,no_kids,big,red,traditional,pink,long sleeve,red,long,clothes,4,8,yes,11.0,5.0,21.0,3.076523986,101.4789574,1.0
3063,20160101,7:43:04,indian,male,thin,49.0,no,young,big,white,traditional,orange,long sleeve,blue,long,clothes,3,8,yes,36.0,2.0,20.0,3.040804838,101.4594607,2.0
3064,20160902,5:16:08,malay,female,moderate,46.0,yes,no_kids,small,grey,formal,red,short_sleeve,purple,long,blankets,3,10,no,31.0,5.0,15.0,3.068137109,101.4777978,1.0
3065,20160228,11:39:05,foreigner,female,fat,49.0,yes,toddler,small,black,casual,pink,short_sleeve,red,long,clothes,6,7,yes,24.0,3.0,10.0,2.997406552,101.3916206,2.0
3066,20160214,5:24:35,foreigner,female,moderate,26.0,no,toddler,small,red,traditional,white,short_sleeve,blue,short,clothes,3,10,no,26.0,3.0,7.0,3.014212736,101.5535958,2.0
3067,20151218,14:17:58,malay,male,moderate,34.0,no,baby,big,pink,casual,white,long sleeve,black,long,blankets,4,9,no,23.0,3.0,9.0,2.993146589,101.4755885,2.0
3068,20160101,21:43:36,chinese,male,moderate,48.0,yes,toddler,big,black,traditional,grey,long sleeve,pink,short,blankets,3,8,no,42.0,4.0,19.0,3.088089601,101.3929466,2.0
3069,20160101,21:04:44,indian,male,moderate,56.0,yes,toddler,small,blue,traditional,purple,short_sleeve,purple,short,blankets,6,10,no,44.0,2.0,14.0,3.00543162,101.4904629,2.0
3070,20160223,12:28:37,indian,male,moderate,34.0,yes,no_kids,big,grey,casual,yellow,long sleeve,grey,short,clothes,6,9,no,27.0,2.0,19.0,2.98547119,101.5451705,3.0
3071,20160229,2:10:14,malay,male,moderate,48.0,yes,young,big,red,traditional,blue,long sleeve,blue_jeans,long,blankets,4,7,yes,14.0,4.0,8.0,2.996052844,101.3900021,1.0
3072,20160901,15:55:57,indian,female,moderate,57.0,no,baby,small,yellow,casual,blue,short_sleeve,grey,long,blankets,5,7,yes,32.0,5.0,12.0,3.005654648,101.4885554,1.0
3073,20160120,8:31:44,foreigner,male,moderate,44.0,yes,young,big,white,casual,blue,long sleeve,orange,short,blankets,5,9,no,49.0,1.0,17.0,3.090375483,101.46503,2.0
3074,20160213,8:49:42,malay,male,moderate,36.0,no,young,big,grey,traditional,blue,short_sleeve,red,long,blankets,5,8,no,51.0,4.0,14.0,3.044465184,101.4585792,2.0
3075,20160801,20:11:12,malay,male,thin,39.0,no,toddler,small,orange,casual,blue,long sleeve,white,short,blankets,5,9,yes,49.0,1.0,19.0,3.04458708,101.4274447,2.0
3076,20160702,19:21:43,foreigner,female,thin,38.0,no,baby,big,white,traditional,white,short_sleeve,purple,long,clothes,6,8,no,49.0,4.0,11.0,3.062528288,101.5064023,3.0
3077,20160901,6:40:20,indian,female,fat,41.0,no,toddler,big,purple,formal,brown,long sleeve,blue,short,clothes,3,10,no,14.0,2.0,20.0,3.042832744,101.5332092,2.0
3078,20160218,16:31:18,indian,male,thin,29.0,yes,toddler,big,pink,traditional,black,long sleeve,pink,short,blankets,3,9,yes,38.0,0.0,17.0,3.058666919,101.4676143,1.0
3079,20151214,22:38:54,chinese,female,moderate,49.0,no,baby,small,grey,casual,black,long sleeve,blue,long,clothes,5,10,no,11.0,4.0,14.0,3.079180522,101.4838915,2.0
3080,20160501,6:48:32,indian,male,moderate,57.0,yes,toddler,big,green,formal,brown,short_sleeve,yellow,long,blankets,3,9,no,25.0,4.0,7.0,2.992505038,101.5230118,2.0
3081,20151212,22:55:29,malay,female,moderate,55.0,no,baby,big,red,traditional,black,short_sleeve,yellow,short,clothes,3,9,no,43.0,1.0,14.0,3.079573908,101.3877887,1.0
3082,20160214,10:13:17,malay,male,moderate,33.0,no,toddler,small,grey,casual,blue,short_sleeve,white,short,clothes,3,10,yes,33.0,1.0,8.0,3.071068894,101.5549569,2.0
3083,20160124,2:17:35,chinese,male,moderate,46.0,yes,no_kids,big,black,casual,white,long sleeve,black,short,clothes,4,9,no,34.0,3.0,19.0,3.073367525,101.4504786,1.0
3084,20160601,8:24:19,indian,female,moderate,32.0,yes,toddler,small,white,formal,blue,short_sleeve,pink,long,clothes,3,9,no,25.0,0.0,7.0,3.0651081,101.4315347,3.0
3085,20160221,0:16:00,malay,female,moderate,56.0,no,baby,small,pink,casual,black,short_sleeve,blue,short,clothes,6,10,no,18.0,5.0,17.0,3.058321828,101.4719201,2.0
3086,20160214,23:15:29,foreigner,male,thin,27.0,yes,no_kids,small,orange,traditional,black,long sleeve,black,short,clothes,4,7,no,56.0,5.0,14.0,3.058828775,101.4533382,3.0
3087,20160121,8:17:51,foreigner,male,thin,36.0,yes,no_kids,big,purple,formal,grey,long sleeve,purple,long,clothes,6,9,no,42.0,4.0,10.0,3.001348405,101.4546298,2.0
3088,20160401,17:49:06,malay,male,thin,47.0,no,toddler,big,purple,casual,red,short_sleeve,blue_jeans,long,clothes,5,9,no,54.0,3.0,9.0,3.037918988,101.5006554,3.0
3089,20160128,10:52:15,chinese,female,moderate,21.0,yes,no_kids,big,green,traditional,red,short_sleeve,pink,long,clothes,5,9,no,17.0,4.0,16.0,3.016095377,101.4948828,3.0
3090,20160219,20:33:40,indian,female,fat,40.0,yes,baby,big,brown,formal,yellow,long sleeve,orange,short,clothes,5,10,yes,23.0,3.0,10.0,3.010362024,101.5162555,2.0
3091,20151229,10:05:45,indian,female,moderate,27.0,no,young,big,yellow,formal,pink,long sleeve,blue_jeans,long,blankets,4,9,no,59.0,2.0,18.0,3.065603893,101.400275,2.0
3092,20151012,10:42:13,chinese,female,thin,36.0,no,toddler,small,purple,casual,black,short_sleeve,blue_jeans,short,blankets,6,7,yes,45.0,1.0,20.0,3.05095755,101.3949526,2.0
3093,20150912,5:26:13,malay,male,thin,28.0,no,young,big,purple,traditional,red,long sleeve,pink,long,clothes,4,9,no,23.0,3.0,21.0,3.093550172,101.4399695,3.0
3094,20151218,2:44:09,malay,male,fat,21.0,no,toddler,big,black,casual,red,short_sleeve,blue_jeans,long,clothes,6,8,no,22.0,4.0,14.0,2.986198636,101.4694279,3.0
3095,20151226,9:55:14,indian,female,fat,29.0,no,young,big,green,formal,brown,long sleeve,red,short,blankets,5,9,yes,47.0,0.0,19.0,2.997693527,101.4958312,2.0
3096,20160129,13:53:51,indian,male,thin,38.0,yes,toddler,small,pink,formal,green,short_sleeve,grey,long,blankets,6,8,yes,20.0,5.0,7.0,3.066610189,101.5331657,1.0
3097,20160129,15:24:27,chinese,male,fat,53.0,no,toddler,big,blue,formal,blue,long sleeve,grey,short,blankets,6,8,yes,56.0,4.0,15.0,3.084444814,101.4346306,2.0
3098,20160128,2:26:29,chinese,female,fat,48.0,no,toddler,big,orange,casual,green,short_sleeve,blue,long,clothes,4,7,yes,26.0,2.0,17.0,3.024382216,101.5538125,1.0
3099,20151219,17:30:20,chinese,female,thin,24.0,yes,young,big,purple,formal,red,short_sleeve,blue,long,clothes,5,8,yes,21.0,5.0,9.0,3.032998965,101.451702,2.0
3100,20151213,4:14:09,foreigner,male,fat,20.0,no,baby,big,orange,casual,grey,long sleeve,grey,long,clothes,4,9,yes,40.0,4.0,11.0,3.08859888,101.4127401,2.0
3101,20150212,11:23:14,chinese,female,thin,26.0,yes,no_kids,big,brown,casual,pink,short_sleeve,yellow,short,blankets,5,9,no,14.0,0.0,18.0,3.037541863,101.4661682,1.0
3102,20151228,0:20:44,chinese,female,moderate,55.0,yes,no_kids,big,black,casual,pink,short_sleeve,purple,long,clothes,5,9,yes,52.0,5.0,16.0,3.067913773,101.4572052,2.0
3103,20151112,4:00:34,chinese,female,thin,58.0,yes,toddler,big,red,formal,grey,long sleeve,red,long,clothes,5,8,no,21.0,4.0,17.0,3.081568714,101.4992908,3.0
3104,20160602,8:00:58,chinese,male,moderate,20.0,yes,no_kids,small,red,traditional,green,short_sleeve,yellow,long,blankets,6,8,no,28.0,2.0,12.0,3.089233228,101.4261308,2.0
3105,20160131,0:46:43,foreigner,female,fat,35.0,no,young,big,grey,casual,white,short_sleeve,blue,long,clothes,4,10,no,31.0,1.0,21.0,3.075819136,101.4001003,1.0
3106,20151217,18:34:28,foreigner,male,thin,35.0,yes,toddler,big,orange,formal,black,short_sleeve,blue,long,clothes,6,7,no,12.0,0.0,20.0,3.074634319,101.5312774,1.0
3107,20151228,21:56:56,chinese,male,thin,25.0,no,baby,big,brown,formal,black,long sleeve,brown,short,blankets,5,9,no,57.0,0.0,17.0,3.029907458,101.5046254,1.0
3108,20150712,22:42:05,foreigner,female,fat,48.0,yes,baby,small,brown,casual,green,long sleeve,white,long,blankets,4,8,no,47.0,2.0,10.0,3.093502444,101.4123156,2.0
3109,20150112,20:47:25,foreigner,male,thin,44.0,no,no_kids,small,grey,casual,brown,long sleeve,orange,short,blankets,3,10,no,46.0,2.0,16.0,3.053840966,101.387673,1.0
3110,20150812,1:44:49,indian,male,thin,48.0,yes,young,small,orange,casual,orange,short_sleeve,blue,short,blankets,4,10,no,37.0,4.0,16.0,3.022214955,101.4044755,1.0
3111,20151226,16:54:25,foreigner,female,thin,50.0,yes,no_kids,big,pink,casual,brown,short_sleeve,white,short,blankets,5,9,yes,43.0,5.0,13.0,3.04463637,101.4872778,1.0
3112,20160602,23:54:11,indian,female,fat,59.0,yes,toddler,big,blue,casual,brown,short_sleeve,blue,short,blankets,4,10,no,32.0,2.0,11.0,3.095844755,101.5524378,2.0
3113,20160129,18:41:12,chinese,male,thin,41.0,yes,toddler,big,black,casual,orange,short_sleeve,pink,short,blankets,5,7,yes,31.0,5.0,9.0,3.08376801,101.4808737,2.0
3114,20160601,23:50:42,chinese,female,fat,56.0,yes,young,big,white,traditional,purple,long sleeve,purple,long,clothes,3,7,no,19.0,0.0,18.0,3.084152847,101.4427792,1.0
3115,20160114,2:43:48,foreigner,male,fat,59.0,yes,toddler,big,black,formal,pink,short_sleeve,green,long,clothes,5,8,yes,33.0,2.0,21.0,3.00663911,101.4734478,2.0
3116,20160224,20:07:09,chinese,female,fat,20.0,no,toddler,small,purple,traditional,green,long sleeve,yellow,short,clothes,5,10,no,31.0,5.0,20.0,3.044005779,101.5422708,1.0
3117,20161102,7:22:23,foreigner,male,thin,23.0,no,no_kids,big,pink,traditional,black,long sleeve,pink,long,clothes,4,9,yes,30.0,0.0,15.0,2.984555332,101.5325,2.0
3118,20160801,6:56:53,malay,male,moderate,30.0,no,no_kids,small,red,casual,orange,short_sleeve,pink,short,blankets,3,10,yes,60.0,3.0,11.0,3.052720292,101.5475707,1.0
3119,20161201,13:03:21,chinese,female,moderate,20.0,no,baby,big,red,traditional,black,long sleeve,black,long,blankets,6,10,no,35.0,4.0,19.0,3.068217848,101.4448118,3.0
3120,20160601,9:38:37,malay,female,fat,23.0,yes,baby,big,purple,formal,brown,short_sleeve,blue_jeans,short,clothes,3,8,no,18.0,4.0,10.0,3.055725625,101.4454319,1.0
3121,20160702,4:39:27,malay,male,moderate,21.0,yes,no_kids,big,white,formal,brown,long sleeve,brown,short,clothes,6,9,yes,57.0,0.0,9.0,3.088169508,101.3827006,3.0
3122,20160103,5:25:46,malay,male,thin,42.0,no,young,small,white,traditional,red,short_sleeve,purple,short,blankets,6,8,yes,51.0,3.0,15.0,3.046673644,101.4700939,3.0
3123,20151214,8:17:01,malay,male,fat,50.0,no,baby,small,purple,casual,pink,short_sleeve,red,long,clothes,3,8,no,52.0,5.0,9.0,3.005418171,101.4559029,2.0
3124,20151214,12:06:43,malay,female,fat,56.0,no,toddler,small,blue,traditional,purple,short_sleeve,pink,short,clothes,5,7,no,23.0,1.0,17.0,3.017495824,101.49932,2.0
3125,20161101,14:09:23,indian,male,thin,29.0,no,toddler,small,green,casual,purple,long sleeve,brown,short,clothes,3,9,no,55.0,2.0,7.0,3.069113078,101.5174181,2.0
3126,20161102,6:21:56,foreigner,female,thin,55.0,yes,toddler,big,grey,formal,brown,long sleeve,orange,short,clothes,5,8,no,43.0,0.0,7.0,3.028522145,101.4134725,3.0
3127,20150712,8:03:22,chinese,female,moderate,50.0,yes,toddler,small,red,casual,black,short_sleeve,white,long,blankets,6,10,no,23.0,1.0,21.0,3.017174299,101.4750049,3.0
3128,20151213,18:31:25,malay,male,moderate,34.0,no,no_kids,big,grey,formal,green,short_sleeve,white,long,clothes,4,10,yes,47.0,5.0,10.0,3.053519844,101.5216256,1.0
3129,20150412,10:43:55,foreigner,female,moderate,22.0,no,toddler,small,black,formal,purple,short_sleeve,blue,long,blankets,4,10,yes,32.0,5.0,7.0,3.065335169,101.4104224,3.0
3130,20151217,23:18:30,chinese,male,thin,24.0,yes,baby,big,black,traditional,white,long sleeve,white,long,clothes,6,9,yes,31.0,1.0,13.0,3.068079262,101.3998023,3.0
3131,20150612,3:00:17,chinese,male,moderate,46.0,yes,baby,big,yellow,casual,brown,short_sleeve,purple,short,blankets,5,7,yes,45.0,4.0,19.0,3.087738342,101.5027896,3.0
3132,20161001,9:28:07,foreigner,female,moderate,41.0,yes,toddler,big,black,formal,pink,short_sleeve,white,short,blankets,6,8,yes,60.0,0.0,18.0,2.996567893,101.5290997,3.0
3133,20160125,5:19:44,chinese,male,fat,37.0,yes,toddler,big,yellow,traditional,white,short_sleeve,green,short,clothes,5,7,yes,58.0,4.0,12.0,3.060660634,101.5067551,1.0
3134,20151230,9:51:19,indian,female,moderate,54.0,yes,toddler,big,green,traditional,yellow,short_sleeve,blue,long,clothes,4,7,yes,36.0,5.0,19.0,3.039052593,101.4875447,3.0
3135,20160123,1:33:33,malay,female,thin,37.0,yes,toddler,small,brown,traditional,green,long sleeve,blue,long,blankets,6,7,no,55.0,1.0,15.0,3.032341843,101.4808787,1.0
3136,20151223,19:56:43,foreigner,male,fat,24.0,no,toddler,big,white,traditional,black,long sleeve,blue,long,blankets,6,7,no,37.0,4.0,11.0,3.073260956,101.4149735,1.0
3137,20151224,10:41:52,foreigner,female,moderate,55.0,yes,young,small,orange,traditional,grey,long sleeve,blue_jeans,long,blankets,5,7,yes,27.0,1.0,21.0,3.083002604,101.4340141,1.0
3138,20160601,17:27:30,foreigner,male,thin,47.0,no,toddler,big,green,casual,green,long sleeve,blue_jeans,short,clothes,6,10,yes,59.0,4.0,8.0,3.000601583,101.4928932,3.0
3139,20160129,23:00:56,chinese,male,thin,59.0,yes,baby,small,brown,formal,yellow,short_sleeve,white,short,blankets,4,7,yes,34.0,1.0,21.0,3.043236498,101.4314198,2.0
3140,20160401,7:44:27,malay,male,moderate,49.0,no,toddler,big,yellow,casual,black,long sleeve,grey,short,blankets,4,7,yes,32.0,3.0,16.0,3.054975704,101.507195,2.0
3141,20160902,5:54:42,indian,female,moderate,18.0,no,young,big,white,formal,blue,long sleeve,blue,long,clothes,6,7,no,52.0,2.0,10.0,3.014746141,101.4000765,3.0
3142,20150712,3:47:33,indian,female,moderate,58.0,yes,baby,small,red,formal,pink,long sleeve,orange,short,blankets,5,7,no,34.0,3.0,14.0,3.041640742,101.4298868,3.0
3143,20160227,19:39:59,malay,male,moderate,18.0,no,no_kids,small,brown,traditional,brown,long sleeve,pink,short,clothes,3,9,yes,17.0,2.0,15.0,3.020701348,101.4676992,2.0
3144,20160215,8:55:14,foreigner,male,thin,54.0,no,toddler,big,grey,formal,red,long sleeve,blue,short,blankets,6,9,no,29.0,4.0,10.0,3.06663218,101.3818539,2.0
3145,20151218,23:37:06,malay,female,moderate,49.0,no,toddler,big,yellow,formal,brown,short_sleeve,blue_jeans,long,blankets,4,8,no,11.0,3.0,7.0,3.038010431,101.401304,3.0
3146,20160118,20:34:36,chinese,female,fat,59.0,no,no_kids,big,black,formal,orange,short_sleeve,purple,short,blankets,3,10,no,33.0,5.0,11.0,3.08043799,101.4257286,3.0
3147,20160701,18:30:34,chinese,female,moderate,18.0,no,no_kids,big,green,casual,green,short_sleeve,blue_jeans,long,clothes,4,9,no,52.0,0.0,17.0,3.029614088,101.3876718,2.0
3148,20150112,22:04:14,foreigner,male,thin,43.0,no,no_kids,big,green,formal,yellow,short_sleeve,blue_jeans,long,clothes,6,9,no,46.0,5.0,21.0,3.000779918,101.3794936,2.0
3149,20160213,14:09:00,malay,female,fat,52.0,no,no_kids,small,yellow,traditional,grey,short_sleeve,blue,long,blankets,6,8,yes,51.0,5.0,9.0,3.024639666,101.5244598,2.0
3150,20150512,14:51:02,chinese,male,moderate,19.0,yes,toddler,small,orange,traditional,black,short_sleeve,red,short,clothes,3,7,yes,41.0,3.0,14.0,3.049048198,101.5296961,2.0
3151,20160130,19:45:20,indian,female,moderate,26.0,no,young,big,orange,formal,purple,long sleeve,blue,long,clothes,6,7,yes,14.0,0.0,9.0,3.003757177,101.5005622,2.0
3152,20151112,15:42:22,malay,male,fat,48.0,no,young,small,pink,formal,grey,short_sleeve,purple,short,clothes,6,7,yes,16.0,2.0,8.0,3.06829044,101.4408227,3.0
3153,20151230,3:55:17,foreigner,female,fat,47.0,no,no_kids,small,purple,traditional,pink,short_sleeve,orange,short,clothes,6,9,yes,46.0,4.0,9.0,2.996837647,101.5121863,2.0
3154,20151214,14:48:03,chinese,female,thin,56.0,no,young,small,black,formal,black,short_sleeve,grey,long,blankets,6,10,no,49.0,1.0,18.0,3.042903963,101.4633555,2.0
3155,20151220,2:21:18,foreigner,male,moderate,50.0,no,toddler,big,white,formal,black,short_sleeve,blue,short,blankets,4,7,no,34.0,4.0,17.0,3.078614472,101.4675087,2.0
3156,20161101,6:37:26,indian,male,moderate,43.0,no,no_kids,small,yellow,formal,brown,short_sleeve,brown,short,blankets,5,9,yes,31.0,3.0,11.0,3.01727899,101.5133026,3.0
3157,20160215,23:18:28,malay,male,fat,50.0,yes,toddler,big,green,formal,orange,short_sleeve,blue_jeans,long,clothes,3,9,yes,48.0,1.0,16.0,3.014436052,101.4286872,1.0
3158,20160114,18:26:30,malay,female,thin,50.0,no,no_kids,small,red,traditional,green,short_sleeve,blue_jeans,long,blankets,6,8,no,24.0,0.0,15.0,3.007521979,101.3977013,3.0
3159,20160121,9:54:37,chinese,female,moderate,28.0,no,young,small,brown,formal,pink,long sleeve,green,short,clothes,3,9,yes,51.0,2.0,16.0,3.074594212,101.5047457,2.0
3160,20151217,20:45:19,chinese,male,fat,54.0,yes,young,big,green,traditional,brown,short_sleeve,white,short,blankets,6,9,no,53.0,1.0,8.0,3.027261942,101.5091005,3.0
3161,20160701,15:29:52,foreigner,male,moderate,45.0,yes,no_kids,big,green,casual,grey,short_sleeve,grey,long,blankets,4,8,yes,18.0,5.0,9.0,3.092658818,101.4627313,3.0
3162,20151215,17:07:27,malay,male,fat,42.0,yes,young,small,grey,casual,orange,short_sleeve,green,short,clothes,3,8,no,13.0,4.0,19.0,3.039149493,101.4739882,3.0
3163,20160601,8:19:18,chinese,female,fat,37.0,yes,toddler,small,blue,casual,brown,short_sleeve,yellow,short,blankets,3,9,no,60.0,3.0,18.0,3.01406417,101.4236187,2.0
3164,20150512,9:26:38,foreigner,male,moderate,39.0,yes,toddler,big,brown,casual,orange,short_sleeve,brown,short,clothes,4,10,yes,49.0,3.0,15.0,3.039160734,101.468911,1.0
3165,20160117,12:26:18,foreigner,female,fat,29.0,yes,no_kids,big,yellow,traditional,grey,short_sleeve,yellow,short,blankets,3,7,no,58.0,5.0,20.0,3.016634846,101.4835317,2.0
3166,20150112,8:17:10,malay,female,thin,42.0,no,baby,big,brown,traditional,green,long sleeve,yellow,short,clothes,4,10,no,45.0,0.0,7.0,3.071111375,101.5027553,2.0
3167,20160119,10:06:38,indian,male,thin,50.0,yes,no_kids,big,blue,casual,purple,long sleeve,red,long,blankets,3,7,yes,27.0,0.0,7.0,3.000549762,101.4942987,3.0
3168,20160701,14:34:35,chinese,female,thin,20.0,yes,toddler,small,purple,formal,blue,short_sleeve,white,long,clothes,4,8,no,11.0,4.0,14.0,2.984293085,101.4495498,2.0
3169,20160214,0:03:17,indian,male,fat,22.0,yes,toddler,big,blue,traditional,purple,short_sleeve,purple,long,clothes,5,8,no,54.0,0.0,19.0,3.03606566,101.5217481,2.0
3170,20160114,9:23:25,chinese,female,moderate,42.0,yes,no_kids,big,brown,formal,white,short_sleeve,blue_jeans,long,blankets,5,9,no,29.0,2.0,10.0,3.083477537,101.5078842,2.0
3171,20160802,5:32:50,chinese,male,fat,58.0,yes,toddler,big,brown,formal,blue,short_sleeve,purple,short,blankets,5,9,yes,22.0,2.0,21.0,3.071616067,101.5461315,3.0
3172,20151217,6:17:21,chinese,male,fat,26.0,no,baby,big,pink,formal,purple,long sleeve,black,long,blankets,3,10,yes,38.0,0.0,11.0,3.038726563,101.4293027,3.0
3173,20151217,10:16:33,foreigner,female,fat,25.0,no,toddler,big,pink,formal,green,short_sleeve,purple,long,clothes,3,9,no,22.0,5.0,17.0,3.025782981,101.4559884,1.0
3174,20151112,11:03:20,malay,male,moderate,19.0,no,toddler,big,yellow,traditional,brown,short_sleeve,red,long,clothes,4,9,no,52.0,1.0,13.0,3.019674981,101.4336028,3.0
3175,20150612,8:33:50,indian,female,fat,28.0,no,toddler,big,green,casual,red,long sleeve,grey,long,blankets,5,7,no,34.0,4.0,12.0,3.095084935,101.5570122,1.0
3176,20151224,9:47:18,chinese,male,fat,37.0,no,no_kids,big,white,traditional,black,short_sleeve,brown,long,clothes,4,7,no,58.0,1.0,20.0,3.056645308,101.5242996,2.0
3177,20160117,6:22:25,indian,male,moderate,41.0,yes,baby,big,white,formal,purple,short_sleeve,black,long,clothes,3,7,no,19.0,0.0,21.0,3.065494518,101.5014171,1.0
3178,20160602,9:51:20,foreigner,female,moderate,24.0,yes,young,small,black,traditional,pink,long sleeve,yellow,long,clothes,5,8,no,38.0,1.0,21.0,3.000481848,101.4036753,3.0
3179,20160801,17:20:22,malay,male,moderate,48.0,yes,no_kids,small,red,traditional,black,short_sleeve,black,long,blankets,5,7,no,23.0,1.0,13.0,3.084127618,101.3817297,1.0
